Name	Length	EffectiveLength	TPM	NumReads
FBgn0035091	2271.31	2089.6	21.1326	390
FBgn0051268	1620.5	1438.78	0	0
FBgn0033135	1082.87	901.261	0.251264	2
FBgn0034097	708	526.59	0	0
FBgn0039140	2740.86	2559.14	28.5989	646.387
FBgn0035971	983	801.42	0.141283	1
FBgn0014879	1169	987.283	113.195	987
FBgn0265523	13148.1	12966.4	143.53	16436.6
FBgn0033454	2523	2341.28	35.3037	730
FBgn0040297	4931.55	4749.84	27.7222	1162.93
FBgn0031550	1484	1302.28	0	0
FBgn0083977	2789.63	2607.92	7.64136	175.999
FBgn0002564	2501	2319.28	0.58584	12
FBgn0037741	3376	3194.28	9.18075	259
FBgn0030944	989	807.418	70.3974	502
FBgn0050096	1130	948.283	3.70148	31
FBgn0030584	668	486.6	57.94	249
FBgn0035947	2132	1950.28	59.7406	1029
FBgn0035782	659	477.6	0.237076	1
FBgn0036563	1149	967.283	0	0
FBgn0040087	2762.76	2581.05	50.8439	1159
FBgn0038820	999	817.283	0.138712	1.001
FBgn0037491	1189.09	1007.37	11.6894	104
FBgn0030011	1545	1363.28	1.7259	20.78
FBgn0261439	2647.7	2465.99	113.779	2478
FBgn0026630	1827.38	1645.66	51.9466	754.999
FBgn0033850	1412	1230.28	0.368135	4
FBgn0003559	2587.94	2406.23	63.5726	1351
FBgn0024330	1693.5	1511.78	18.9144	252.54
FBgn0034909	2106	1924.28	10.1207	172
FBgn0051547	3537.73	3356.01	0.26991	8
FBgn0034237	2557.76	2376.05	324.093	6801
FBgn0267384	1883.73	1702.02	59.1679	889.402
FBgn0034553	1802	1620.28	0.139763	2
FBgn0037920	1458	1276.28	9.47521	106.803
FBgn0032335	506	324.67	0	0
FBgn0031946	1131	949.283	0	0
FBgn0260437	509	327.668	0	0
FBgn0001233	2713.44	2531.73	1800.7	40263
FBgn0031941	547	365.65	0	0
FBgn0050479	598	416.642	0.156436	0.576
FBgn0000227	1352	1170.28	0	0
FBgn0030809	6558.29	6376.57	50.1291	2823.09
FBgn0028853	1048	866.283	0	0
FBgn0031229	1263.18	1081.46	32.3518	309
FBgn0263000	485	303.686	0	0
FBgn0036318	1626.37	1444.65	100.871	1287
FBgn0029711	3027.35	2845.64	6.32842	159.047
FBgn0027338	2284.59	2102.88	148.717	2762
FBgn0040773	426.13	244.869	384.454	831.434
FBgn0051858	718	536.587	1.4771	7
FBgn0263353	6595.19	6413.47	0.24435	13.841
FBgn0283503	5722	5540.28	11.9557	585
FBgn0000552	652	470.602	0	0
FBgn0033447	3581.83	3400.12	0.233107	6.999
FBgn0038708	1188	1006.28	0.225041	2
FBgn0028415	241	59.91	0	0
FBgn0034741	549.63	368.276	12.2981	40
FBgn0032631	1266	1084.28	0	0
FBgn0039041	429	247.734	0	0
FBgn0259151	1949	1767.28	0.256275	4
FBgn0029914	1877.66	1695.94	19.8288	297
FBgn0028887	5860	5678.28	0	0
FBgn0038210	860	678.505	0	0
FBgn0037038	913	731.483	0	0
FBgn0259184	639.708	458.316	2.47051	10
FBgn0037016	2532	2350.28	13.0557	271
FBgn0020503	4190.69	4008.98	23.0749	816.998
FBgn0011706	901	719.483	5.35069	34
FBgn0051427	1182	1000.28	0	0
FBgn0260386	2235.85	2054.13	1.04731	19.001
FBgn0029656	1659	1477.28	0.306583	4
FBgn0040227	2012	1830.28	206.995	3346
FBgn0020618	1110.41	928.697	2829.54	23208
FBgn0032157	3076	2894.28	32.3531	827
FBgn0031469	1813	1631.28	0.13882	2
FBgn0040075	1714.13	1532.41	56.1552	760
FBgn0285911	2741	2559.28	46.0558	1041
FBgn0039634	3211	3029.28	33.154	887
FBgn0004797	2116.53	1934.81	4.97431	85
FBgn0038629	3659.07	3477.35	0.325769	10.004
FBgn0264344	505.95	324.62	3.5464	10.167
FBgn0030050	643.361	461.972	0.490192	2
FBgn0031453	1076.79	895.086	189.242	1496
FBgn0038989	1307	1125.28	30.7901	306
FBgn0266521	1884.56	1702.84	62.4372	939
FBgn0039286	3968	3786.28	0.029905	1
FBgn0002577	3405	3223.28	5.02584	143.072
FBgn0010225	2825.25	2643.53	361.758	8446
FBgn0032252	2739.34	2557.62	4.38279	99
FBgn0036936	1397	1215.28	0	0
FBgn0000543	2204	2022.28	42.8883	766
FBgn0052379	1238	1056.28	0	0
FBgn0011741	1347	1165.28	71.8067	739
FBgn0028952	2181.88	2000.16	3.39655	60
FBgn0259968	360	178.791	0	0
FBgn0024998	1952	1770.28	14.5829	228
FBgn0035645	1633	1451.28	0.156038	2
FBgn0038008	2406	2224.28	0	0
FBgn0037294	1290	1108.28	0	0
FBgn0000303	3269.79	3088.07	0.110108	3.003
FBgn0267521	1934	1752.28	2334.84	36133.5
FBgn0011660	3040	2858.28	11.4167	288.2
FBgn0026430	3250.24	3068.53	37.6814	1021.19
FBgn0051354	2347	2165.28	10.0725	192.619
FBgn0030729	1096	914.283	0.247686	2
FBgn0037747	1429.78	1248.07	37.6915	415.46
FBgn0013767	654	472.601	0.239583	1
FBgn0052238	2030	1848.28	0	0
FBgn0016726	329.717	148.524	5367.71	7041
FBgn0030982	682	500.599	0	0
FBgn0027599	1757	1575.28	24.4384	340
FBgn0033961	477	295.694	91.9011	240
FBgn0039010	2919	2737.28	0.08273	2
FBgn0035253	3862.91	3681.19	94.3667	3068
FBgn0262001	604	422.641	2.5e-05	0
FBgn0050447	799.333	617.884	0	0
FBgn0037022	1601	1419.28	4.78667	60
FBgn0033426	1819.24	1637.52	14.6589	212
FBgn0261612	3994	3812.28	0.029701	1
FBgn0028644	4806.66	4624.94	0.024482	1
FBgn0037685	1179	997.283	0.454144	4
FBgn0001128	1713.57	1531.85	15.5222	209.999
FBgn0051864	695.166	513.754	35.0223	158.91
FBgn0034576	712	530.588	173.281	812
FBgn0036838	2522	2340.28	5.55775	114.872
FBgn0040763	748.586	567.156	2.99461	15
FBgn0004903	2519.37	2337.66	30.7172	634.175
FBgn0053784	552	370.649	0.305484	1
FBgn0027793	870	688.497	3.61803	22
FBgn0037930	640	458.609	476.504	1930
FBgn0260452	657	475.6	0	0
FBgn0032248	943	761.472	40.1478	270
FBgn0051617	1023	841.283	0.131076	0.974
FBgn0043535	558	376.648	0	0
FBgn0040208	2572.76	2391.04	39.7273	838.928
FBgn0038029	1051	869.283	0.000169	0.001
FBgn0085450	7148.28	6966.57	22.4923	1383.89
FBgn0038968	6384	6202.28	13.7101	751
FBgn0085283	318	136.815	1.65519	2
FBgn0032921	683.257	501.855	22.8699	101.365
FBgn0034272	1905	1723.28	0.197113	3
FBgn0010501	1749	1567.28	14.9216	206.543
FBgn0264341	789	607.556	0.559096	3
FBgn0002940	1588	1406.28	0.080515	1
FBgn0034352	1726	1544.28	0	0
FBgn0015585	358.5	177.291	0	0
FBgn0038678	456	274.708	49.0487	119
FBgn0069056	879	697.489	0.811679	5
FBgn0015926	2351.35	2169.63	14.8597	284.736
FBgn0032688	3047.95	2866.23	16.9867	430
FBgn0020639	519	337.663	0.335327	1
FBgn0266448	1925	1743.28	0.013256	0.204
FBgn0032404	952.212	770.685	249.456	1697.92
FBgn0024889	2322	2140.28	31.2657	591
FBgn0034187	3439.92	3258.2	1.58197	45.523
FBgn0029836	950.333	768.777	0	0
FBgn0053688	528	346.655	0	0
FBgn0263864	4828.12	4646.4	21.6395	888
FBgn0011290	1001.01	819.376	72.4102	524
FBgn0053257	993	811.418	0	0
FBgn0037838	2022	1840.28	5.78355	94
FBgn0030364	1251	1069.28	56.1222	530
FBgn0262619	2386	2204.28	29.6125	576.488
FBgn0033589	504	322.673	0	0
FBgn0050462	2023.3	1841.59	0.122967	2
FBgn0033374	1933	1751.28	1.07677	16.654
FBgn0083985	1038.69	856.971	5.15288	39
FBgn0032268	758	576.567	0	0
FBgn0000557	2598.37	2416.66	2.39041	51.019
FBgn0031294	7439.81	7258.09	0.078001	5.001
FBgn0035812	4832.47	4650.75	16.8784	693.269
FBgn0052062	3883.51	3701.8	9.17677	300.021
FBgn0266539	1660	1478.28	50.7817	663
FBgn0020278	3528.9	3347.18	53.1095	1570
FBgn0030326	647.789	466.393	13.3525	55
FBgn0035357	4716.34	4534.62	101.856	4079.22
FBgn0005636	3309.78	3128.06	9.77327	269.999
FBgn0000360	1249	1067.28	0.106089	1
FBgn0267698	3298.38	3116.66	65.8664	1813.02
FBgn0053307	588.487	407.13	104.014	374
FBgn0261294	609	427.637	0	0
FBgn0038236	1623	1441.28	0	0
FBgn0037374	1205.84	1024.13	101.344	916.643
FBgn0039789	2679	2497.28	7.48114	165
FBgn0037822	1507	1325.28	62.44	730.836
FBgn0037572	910	728.483	0	0
FBgn0265974	3988.83	3807.11	40.0017	1345
FBgn0041248	1146	964.283	0	0
FBgn0034050	1057	875.283	86.9306	672
FBgn0035427	1238.53	1056.81	0.10714	1.001
FBgn0010309	3249.51	3067.79	13.3239	361
FBgn0029989	1823	1641.28	0.620884	9
FBgn0025621	3254.88	3073.16	17.943	487
FBgn0034997	3101.9	2920.18	184.681	4763
FBgn0037144	2166	1984.28	4.46911	78.32
FBgn0033897	3475.2	3293.49	38.3672	1116
FBgn0035043	1557	1375.28	0.08233	1
FBgn0050277	2163	1981.28	0	0
FBgn0028947	849	667.528	0	0
FBgn0013720	1293.64	1111.93	39.8155	390.999
FBgn0026314	1672	1490.28	0	0
FBgn0000015	8153.4	7971.68	0.014272	1.004
FBgn0035588	1082	900.283	27.3809	217.708
FBgn0015391	4521	4339.28	65.9124	2526
FBgn0036186	2926	2744.28	3.42453	83
FBgn0051259	2130.33	1948.61	0.17432	3
FBgn0031786	855	673.513	0	0
FBgn0033127	1347	1165.28	89.0053	916
FBgn0032609	1608.83	1427.12	0.07934	1
FBgn0035953	3944.15	3762.43	15.8897	528
FBgn0052819	2191	2009.28	0.089796	1.593
FBgn0264389	972.235	790.7	76.7546	536
FBgn0004510	1858	1676.28	34.5164	511
FBgn0031003	1468	1286.28	26.32	299
FBgn0003392	3338.02	3156.3	71.5317	1994
FBgn0030945	2298	2116.28	16.1044	301
FBgn0039204	1514	1332.28	46.9981	553
FBgn0037700	1156	974.283	78.6783	677
FBgn0038446	442	260.72	37.3487	86
FBgn0034802	2234.4	2052.68	327.545	5938
FBgn0085400	5760	5578.28	0.142085	7
FBgn0039431	6513.13	6331.41	34.5329	1931
FBgn0038321	1549.49	1367.78	13.2257	159.765
FBgn0038876	925.918	744.385	37.8725	248.983
FBgn0261004	3187	3005.28	49.5064	1314
FBgn0033673	2340.98	2159.26	10.8022	206
FBgn0039617	3105	2923.28	0.038733	1
FBgn0003149	3291.19	3109.48	0.436964	12.001
FBgn0058198	977.381	795.873	2.71328	19.072
FBgn0029814	4022.87	3841.15	0.133051	4.513
FBgn0003444	4008	3826.28	11.2012	378.52
FBgn0032755	803	621.55	0.182169	1
FBgn0022768	5280.03	5098.32	39.6205	1784
FBgn0053356	143	54.704	0	0
FBgn0029812	1077	895.283	0	0
FBgn0034985	4852.91	4671.19	5.81748	240.001
FBgn0033404	3461	3279.28	0	0
FBgn0025830	3293	3111.28	13.6472	375
FBgn0039551	1194	1012.28	0	0
FBgn0033465	2270.99	2089.27	24.5502	453
FBgn0021872	2137.39	1955.68	764.933	13212
FBgn0029712	888	706.487	2.08349	13
FBgn0038224	545.78	364.431	288.327	928
FBgn0259967	698.5	517.092	0	0
FBgn0029887	4996	4814.28	33.5976	1428.53
FBgn0015396	3860	3678.28	30.0131	975
FBgn0028482	2730	2548.28	2.08834	47
FBgn0040634	443.848	262.566	1.2937	3
FBgn0038039	1691.02	1509.3	69.0932	921
FBgn0029123	4026	3844.28	0.08836	3
FBgn0024361	992.082	810.386	3.35329	24
FBgn0030739	3558	3376.28	8.71939	260
FBgn0031664	1791.1	1609.38	30.8857	439
FBgn0263320	545.426	364.08	0.310996	1
FBgn0033548	316	134.816	117.187	139.531
FBgn0030041	1570	1388.28	1.22339	15
FBgn0034258	3143.77	2962.06	358.865	9388
FBgn0283545	827	645.538	5.7882	33
FBgn0027339	5591.79	5410.08	20.5093	979.946
FBgn0012344	1701.13	1519.42	0.149426	2.006
FBgn0030525	1250	1068.28	0.529951	5
FBgn0030877	2289	2107.28	37.7622	702.794
FBgn0038013	1135.17	953.451	34.0828	287
FBgn0014865	268	86.854	3.91096	3
FBgn0035298	1781.2	1599.48	45.518	643
FBgn0032732	492	310.679	48.4721	133
FBgn0262528	294	112.828	0	0
FBgn0003567	3308.79	3127.07	25.0203	690.999
FBgn0037617	1271.24	1089.52	17.3553	166.999
FBgn0052418	951	769.464	25.4571	173
FBgn0038311	1731.24	1549.52	2.9229	40
FBgn0267491	702	520.592	0	0
FBgn0036717	2980	2798.28	2.5e-05	0.001
FBgn0027590	898.144	716.62	52.1407	330
FBgn0034295	1221	1039.28	0.108948	1
FBgn0036534	3887.04	3705.32	67.8689	2220.98
FBgn0037207	2277.69	2095.97	146.422	2710.44
FBgn0263096	252	70.871	0	0
FBgn0260390	1887	1705.28	0.441891	6.655
FBgn0267899	766	584.566	0.00026	0.001
FBgn0266019	6857.57	6675.85	51.724	3049.63
FBgn0036560	1476.58	1294.87	2.79818	32
FBgn0262580	1270	1088.28	0	0
FBgn0259101	1822.45	1640.73	0.621092	9.001
FBgn0003733	3123.75	2942.03	0.153944	4
FBgn0030506	3040	2858.28	14.0629	355
FBgn0037310	785	603.558	0.1876	1
FBgn0033247	1221.93	1040.21	41.1454	378
FBgn0037501	1935	1753.28	0	0
FBgn0020257	3507.24	3325.53	22.0326	647.105
FBgn0263215	411	229.754	0.002634	0.005
FBgn0033376	3791	3609.28	8.78393	280
FBgn0050026	821	639.539	0	0
FBgn0262529	430	248.733	0	0
FBgn0030263	1320.88	1139.16	162.81	1638
FBgn0022029	2185.19	2003.47	52.3581	926.435
FBgn0025697	2370.19	2188.47	2.23812	43.258
FBgn0053635	769	587.565	8.47907	44
FBgn0031050	1384.31	1202.6	40.6739	432
FBgn0033844	2250.64	2068.93	206.433	3772
FBgn0011661	2396.13	2214.41	1228.65	24029
FBgn0030773	964	782.447	0	0
FBgn0031264	2824.9	2643.18	0.214188	5
FBgn0038073	4084.95	3903.23	0.042358	1.46
FBgn0029817	1172	990.283	0.114338	1
FBgn0024734	3119.29	2937.57	40.4255	1048.8
FBgn0054031	740	558.572	0.202709	1
FBgn0040305	3463	3281.29	15.7622	456.786
FBgn0028878	2122	1940.28	0	0
FBgn0054057	1265.9	1084.18	1.67098	16
FBgn0030187	1516.7	1334.99	0.424077	5
FBgn0036977	1157.01	975.293	0.348288	3
FBgn0035484	2144.07	1962.35	0.215525	3.735
FBgn0052277	850	668.525	0.338738	2
FBgn0035166	1325.82	1144.1	28.6012	289
FBgn0038569	2261.86	2080.14	25.6921	472
FBgn0030483	1025	843.283	1.20843	9
FBgn0031713	1604	1422.28	49.4376	621
FBgn0266163	378	196.79	0	0
FBgn0016078	1604.93	1423.21	27.0497	339.999
FBgn0039435	757	575.567	0	0
FBgn0259164	2362	2180.28	2.38889	46
FBgn0023512	2310.06	2128.34	83.7453	1574.16
FBgn0285971	1994.14	1812.42	13.9939	224
FBgn0031010	1894.38	1712.66	0.132224	2
FBgn0034483	1035	853.283	0	0
FBgn0004359	2445.9	2264.19	4.10065	82
FBgn0265042	2669.05	2487.34	19.1444	420.558
FBgn0035044	780	598.561	20.0516	106
FBgn0040346	1515	1333.28	20.8912	246
FBgn0032136	13330	13148.3	2.37679	276
FBgn0033629	1208	1026.28	0	0
FBgn0030837	677	495.599	0	0
FBgn0069913	1497	1315.28	1.2052	14
FBgn0085644	1165	983.283	0.000498	0.004
FBgn0052654	7324.08	7142.37	32.5373	2052.45
FBgn0027949	1366	1184.28	148.097	1549
FBgn0037845	1369	1187.28	0.762935	8
FBgn0030552	1399	1217.28	46.2292	497
FBgn0035922	1415.72	1234	0.275269	3
FBgn0000212	5342.36	5160.64	66.3482	3024
FBgn0039459	1184	1002.28	18.7529	166
FBgn0030432	1696	1514.28	2.39274	32
FBgn0029176	1671.8	1490.08	1803.94	23740
FBgn0261792	687	505.598	59.1221	264
FBgn0003048	12062.9	11881.2	37.9482	3982
FBgn0022288	1552.7	1370.98	46.6625	565
FBgn0034261	3436.88	3255.16	8.97146	257.919
FBgn0039415	2161	1979.28	0.915301	16
FBgn0003187	3289.72	3108	0.619326	17
FBgn0033074	1251	1069.28	0.635346	6
FBgn0261357	1028	846.283	0	0
FBgn0259143	2558.66	2376.94	17.3394	364
FBgn0030394	1326	1144.28	0.791604	8
FBgn0037183	862	680.503	8.76214	52.661
FBgn0267977	2349	2167.28	11.4414	219
FBgn0034663	687	505.598	0	0
FBgn0039707	855.667	674.139	0	0
FBgn0026878	663.021	481.624	1.64566	7
FBgn0010240	1903	1721.28	0.859781	13.07
FBgn0013342	2224.33	2042.61	0.997787	17.999
FBgn0038765	1258	1076.28	7.25896	69
FBgn0037282	2559.31	2377.59	34.2884	720
FBgn0003062	1318	1136.28	223.936	2247.29
FBgn0027574	2300.64	2118.92	16.6721	312
FBgn0035462	2272	2090.28	7.96276	147
FBgn0053869	526	344.657	0.015531	0.047
FBgn0031913	1174	992.283	66.8673	586
FBgn0033627	2006.43	1824.71	5.33648	86
FBgn0085287	623	441.624	0	0
FBgn0263608	1138	956.283	0.355211	3
FBgn0264325	1493	1311.28	15.0247	174
FBgn0265003	2633.42	2451.7	94.5886	2048.12
FBgn0031139	2481.67	2299.95	0	0
FBgn0027950	999.035	817.453	56.6516	409
FBgn0030466	6261	6079.28	50.1388	2692
FBgn0261055	612	430.635	0.262931	1
FBgn0033140	704	522.592	0	0
FBgn0051901	1884	1702.28	0.199545	3
FBgn0267418	792	610.553	0	0
FBgn0031947	2834	2652.28	35.0063	820
FBgn0032811	1156	974.283	21.3838	184
FBgn0035088	935.046	753.522	69.7226	464
FBgn0050471	2435	2253.28	0	0
FBgn0025628	2403.67	2221.95	129.917	2549.47
FBgn0035657	1509	1327.28	0	0
FBgn0039019	986	804.419	39.0994	277.78
FBgn0030058	1165.44	983.719	0.115665	1.005
FBgn0037650	857	675.508	0	0
FBgn0026566	903.557	722.036	108.047	689
FBgn0037755	2070.66	1888.94	20.065	334.74
FBgn0037975	1187	1005.28	42.413	376.562
FBgn0030828	1465.11	1283.39	1.23515	14
FBgn0002906	4806	4624.28	8.8882	363
FBgn0062411	1031	849.283	0	0
FBgn0285938	2060	1878.28	0.060282	1
FBgn0039563	1244.33	1062.61	69.7289	654.387
FBgn0031558	342.5	161.303	0	0
FBgn0004173	415	233.75	0	0
FBgn0000286	3725.56	3543.84	10.959	343
FBgn0034808	2043	1861.28	0.121666	2
FBgn0050081	1794	1612.28	0.983192	14
FBgn0035795	777	595.562	0.012995	0.068
FBgn0086200	922.707	741.188	16.6472	108.972
FBgn0053247	607	425.639	0.033841	0.127
FBgn0031730	1593.5	1411.78	0	0
FBgn0023517	1099.66	917.941	81.4106	660
FBgn0032812	1717.43	1535.71	37.6021	510
FBgn0038583	2138.07	1956.36	9.43652	163.045
FBgn0026077	1481.71	1299.99	0.348394	4
FBgn0033680	782	600.56	0	0
FBgn0020616	3634	3452.28	28.3034	862.965
FBgn0259971	204	30.8285	0	0
FBgn0053194	686	504.598	0	0
FBgn0033731	990	808.418	0	0
FBgn0031925	1821	1639.28	0.138143	2
FBgn0035429	2510.32	2328.6	0.048625	1
FBgn0262607	541	359.651	0.314826	1
FBgn0046302	1643.73	1462.01	0.077446	1
FBgn0033486	2485.38	2303.66	31.8499	648
FBgn0030946	3358.81	3177.09	84.4637	2370
FBgn0036920	1242	1060.28	24.4549	229
FBgn0085200	1206	1024.28	0	0
FBgn0030788	1677.81	1496.09	26.3317	347.925
FBgn0260486	8475.11	8293.39	15.1407	1108.99
FBgn0265264	3392	3210.28	0	0
FBgn0040812	546.5	365.159	0	0
FBgn0038448	1677.46	1495.74	0.1514	2
FBgn0050438	2085.2	1903.48	9.57698	161.001
FBgn0031542	1402	1220.28	0.278364	3
FBgn0035888	2705.79	2524.07	6.58248	146.737
FBgn0038397	5379	5197.28	0.610005	28
FBgn0052631	1289	1107.28	0	0
FBgn0033807	1197.47	1015.75	0.334416	3
FBgn0003334	3778.33	3596.61	38.8134	1232.88
FBgn0038129	2318	2136.28	18.4657	348.396
FBgn0017581	5151.48	4969.77	476.624	20919.9
FBgn0053630	639	457.609	0	0
FBgn0039198	825	643.538	0	0
FBgn0031606	3335	3153.28	29.4803	821
FBgn0051119	1156.58	974.863	3.87165	33.334
FBgn0034928	1297.61	1115.9	0.811741	8
FBgn0032052	1478	1296.28	66.821	765
FBgn0039073	1683.76	1502.05	10.5535	140
FBgn0042118	560	378.682	0	0
FBgn0031652	1277.41	1095.69	7.26887	70.34
FBgn0266171	2110	1928.28	1.76444	30.049
FBgn0036696	529.495	348.149	44.8813	138
FBgn0036836	2419	2237.28	0.050609	1
FBgn0034900	580	398.645	0	0
FBgn0263250	1138	956.283	0	0
FBgn0067629	1315	1133.28	3.69671	37
FBgn0267790	2304.51	2122.79	181.085	3395
FBgn0262477	2926.67	2744.95	0	0
FBgn0038102	1136	954.283	2.85325	24.047
FBgn0027259	688.738	507.318	64.8774	290.685
FBgn0037547	1922.5	1740.78	0	0
FBgn0032297	1748.07	1566.36	12.9394	179
FBgn0265726	5421.67	5239.95	3.37132	156.019
FBgn0038063	3490.21	3308.49	0.684467	20
FBgn0038304	2986	2804.28	21.8437	541
FBgn0261270	1531.5	1349.79	146.548	1747
FBgn0033891	1149.62	967.899	16.8455	144
FBgn0036470	789	607.556	0.186365	1
FBgn0033502	2176.32	1994.6	2.95188	52.001
FBgn0086251	3166.78	2985.07	26.3243	694
FBgn0031321	1566	1384.28	19.549	239
FBgn0035519	1859	1677.28	43.8016	648.851
FBgn0038647	281	99.841	5.6704	5
FBgn0035815	2528.65	2346.93	0.192979	4
FBgn0036752	2586.21	2404.49	280.366	5953.83
FBgn0038282	3762.9	3581.19	0.221344	7.001
FBgn0051710	797.643	616.188	16.3542	89
FBgn0031044	1930.66	1748.94	22.465	347
FBgn0015609	11206.4	11024.7	0.164328	16.002
FBgn0261649	7047.83	6866.11	0.725893	44.019
FBgn0035468	1470	1288.28	0	0
FBgn0001148	1649	1467.28	0	0
FBgn0085303	839	657.535	0	0
FBgn0030545	730	548.582	68.5248	332
FBgn0259986	2413.91	2232.2	0.10145	2.001
FBgn0262542	394	212.779	0	0
FBgn0031662	1194	1012.28	67.224	601
FBgn0264324	7103.99	6922.28	23.4395	1433
FBgn0033139	848	666.53	0	0
FBgn0033412	1493	1311.28	0.431743	5
FBgn0265011	3987.35	3805.63	0.952083	32
FBgn0037025	6120.82	5939.1	11.2291	589
FBgn0032834	535	353.652	0	0
FBgn0051516	1668	1486.28	0.914179	12
FBgn0001220	2792.08	2610.36	222.65	5133
FBgn0003598	4488.5	4306.78	20.6013	783.604
FBgn0083966	974	792.434	0	0
FBgn0051648	898	716.484	35.0831	222
FBgn0000414	7984.74	7803.02	26.0612	1796
FBgn0032250	1198	1016.28	17.3805	156
FBgn0040255	1739	1557.28	0.145417	2
FBgn0085197	492	310.679	0	0
FBgn0040696	1608	1426.28	0.10185	1.283
FBgn0054021	760	578.567	0	0
FBgn0085196	661	479.6	0	0
FBgn0038942	490	308.681	0	0
FBgn0023530	829	647.538	68.546	392.009
FBgn0034354	762.267	580.832	94.9358	487
FBgn0061469	3674	3492.28	27.7858	857
FBgn0029664	1470.51	1288.79	53.4163	608
FBgn0035325	1175	993.283	0.569966	5
FBgn0010549	4466.64	4284.92	6.9761	264
FBgn0030092	923.161	741.641	25.0381	164
FBgn0039034	1152	970.283	0	0
FBgn0053283	738	556.573	0	0
FBgn0030574	3359.69	3177.97	0.712576	20
FBgn0032491	718	536.587	0.633043	3
FBgn0259918	3113	2931.28	1.00163	25.931
FBgn0030323	1154.92	973.202	15.3576	132.001
FBgn0028946	1290	1108.28	0	0
FBgn0033204	1204.78	1023.07	26.1647	236.41
FBgn0037994	2232	2050.28	0	0
FBgn0051103	1621	1439.28	0	0
FBgn0264432	859	677.505	0	0
FBgn0086265	1395.64	1213.92	0.746191	8
FBgn0039532	1793.52	1611.8	52.1246	742.001
FBgn0266083	6888.98	6707.27	17.8267	1056
FBgn0260780	5179.53	4997.81	0.634352	28
FBgn0262810	568	386.647	0	0
FBgn0042129	788	606.556	0	0
FBgn0053758	537	355.651	0.955099	3
FBgn0040001	7395	7213.28	0.580792	37
FBgn0033240	1588.88	1407.16	8.29239	103.056
FBgn0013718	2986.29	2804.57	9.28565	230.001
FBgn0263593	3774.18	3592.47	51.7921	1643.25
FBgn0025373	1465	1283.28	54.7925	621
FBgn0043534	650	468.616	0	0
FBgn0032590	2668	2486.28	2.10175	46.151
FBgn0050265	1696.5	1514.78	0	0
FBgn0033581	2378	2196.28	40.6762	789
FBgn0038651	7606.02	7424.31	25.9418	1701
FBgn0013981	560.142	378.79	998.988	3342
FBgn0031494	1253	1071.28	6.792	64.261
FBgn0265101	1085	903.283	59.7924	477
FBgn0037944	4488.33	4306.62	19.7449	750.999
FBgn0259189	1827	1645.28	0.068819	1
FBgn0051954	978	796.427	0	0
FBgn0039759	1465.46	1283.75	2.82242	32
FBgn0013263	2274.98	2093.27	89.6655	1657.67
FBgn0033869	867	685.5	2.47763	15
FBgn0036932	676.317	494.91	50.5612	221
FBgn0053239	607	425.639	0.075524	0.284
FBgn0053648	726.5	545.082	0	0
FBgn0259824	3181.13	2999.42	35.9378	952
FBgn0034902	596.889	415.53	79.2943	291
FBgn0036433	962.336	780.742	3.91569	26.999
FBgn0263401	534	352.652	0	0
FBgn0260940	941	759.475	38.6134	259
FBgn0039350	1682.65	1500.93	12.8999	171
FBgn0032717	5202.35	5020.63	31.1775	1382.45
FBgn0040370	2074.99	1893.28	0.358831	5.999
FBgn0263240	1589.89	1408.17	20.8255	259
FBgn0264693	4051.66	3869.94	86.1068	2943
FBgn0036973	1853	1671.28	11.8233	174.516
FBgn0038492	7332.5	7150.78	0	0
FBgn0034166	1597	1415.28	3.84016	48
FBgn0061515	1132.57	950.858	151.569	1272.84
FBgn0024234	1671.18	1489.46	154.623	2034
FBgn0053801	1023	841.283	0.75606	5.618
FBgn0033202	1415	1233.28	0	0
FBgn0259965	324	142.818	0	0
FBgn0039611	2185	2003.28	0.508688	9
FBgn0026262	4514	4332.28	14.8712	569
FBgn0024277	3989.4	3807.68	178.926	6017.02
FBgn0259964	418	236.746	0	0
FBgn0265269	795	613.552	0	0
FBgn0052750	1645	1463.28	0	0
FBgn0015829	1049.74	868.022	23.6102	181
FBgn0004102	4753.9	4572.18	0.158365	6.394
FBgn0038313	953	771.459	37.72	257
FBgn0037417	1731	1549.28	0	0
FBgn0030700	1422	1240.28	3.4734	38.047
FBgn0039002	559	377.647	0	0
FBgn0031148	1814.68	1632.96	226.183	3262
FBgn0039023	2272	2090.28	3.57512	66
FBgn0040759	869	687.446	0	0
FBgn0033222	686.593	505.191	0.448256	2
FBgn0023213	5621.79	5440.07	104.859	5038
FBgn0260985	1127	945.283	123.255	1029
FBgn0039374	1224	1042.28	0.044735	0.412
FBgn0011225	4315.53	4133.81	21.8577	798
FBgn0035838	1734	1552.28	7.58602	104
FBgn0029094	1130.11	948.39	61.1272	512
FBgn0004860	5955.89	5774.17	14.5926	744.169
FBgn0034710	1713	1531.28	0	0
FBgn0031580	566	384.647	5.29861	18
FBgn0030033	3426	3244.28	0.069801	2
FBgn0038531	1383	1201.28	0	0
FBgn0262595	543	361.651	0.313085	1
FBgn0004404	593.999	412.641	1310.5	4775.91
FBgn0037199	645.02	463.626	45.2358	185.225
FBgn0040098	792	610.553	0	0
FBgn0033249	1373.8	1192.08	0.094983	1
FBgn0039482	901	719.483	0	0
FBgn0034950	3184	3002.28	3.8468	102
FBgn0039217	2338.68	2156.96	5.3e-05	0.002
