Name	Length	EffectiveLength	TPM	NumReads
FBgn0043539	565	391.77	0	0
FBgn0024182	5450	5276.41	30.8825	1252.98
FBgn0030420	2847.12	2673.53	29.8008	612.639
FBgn0031365	534	360.769	0.360477	1
FBgn0050046	2658.57	2484.98	38.4656	735
FBgn0029835	3520.33	3346.74	0	0
FBgn0003074	2291.51	2117.92	133.923	2181
FBgn0001147	2237	2063.41	0	0
FBgn0053914	2059.95	1886.37	1.172	17
FBgn0028416	242	68.985	0	0
FBgn0035273	1242	1068.41	0.486888	4
FBgn0001987	4080.1	3906.51	15.1138	454
FBgn0260997	1158	984.41	1.2275	9.292
FBgn0030376	5847.5	5673.91	0.02292	1
FBgn0030271	671.226	497.919	6.7908	26
FBgn0032243	3790.79	3617.2	8.66467	241
FBgn0038568	771	597.655	0	0
FBgn0033377	2443	2269.41	87.2758	1523
FBgn0038536	1046	872.41	69.9132	469
FBgn0028948	942	768.59	0	0
FBgn0261283	3819.77	3646.18	427.614	11989
FBgn0038402	1345.69	1172.1	0.023391	0.21
FBgn0000564	702	528.688	0	0
FBgn0036324	1416.6	1243.01	0.732369	7
FBgn0036759	1055.25	881.659	3.4347	23.285
FBgn0250874	1732.09	1558.5	160.965	1929
FBgn0035743	550.5	377.277	0	0
FBgn0001942	1575.02	1401.43	3778.62	40719
FBgn0037469	914	740.592	27.3938	156
FBgn0283477	1496.49	1322.9	178.261	1813.34
FBgn0001255	1094	920.41	2.26071	16
FBgn0031157	1242.33	1068.74	39.4259	324
FBgn0031461	2710.72	2537.13	27.2182	531
FBgn0038124	920	746.592	0	0
FBgn0041184	3478.53	3304.94	21.9572	558
FBgn0039835	704	530.686	31.1224	127
FBgn0025837	1986	1812.41	0	0
FBgn0028884	905	731.595	0	0
FBgn0030836	1571	1397.41	0.19174	2.06
FBgn0030025	746	572.667	49.2793	217
FBgn0039315	1334	1160.41	0.112072	1
FBgn0053517	5583.86	5410.27	0.194839	8.105
FBgn0030163	1182.67	1009.08	0	0
FBgn0014135	3969.55	3795.96	3.59729	105
FBgn0283678	1211	1037.41	0	0
FBgn0010263	3549.42	3375.83	0.500805	12.999
FBgn0033748	1795.13	1621.54	1.9986	24.92
FBgn0030893	2503.56	2329.97	90.8681	1628
FBgn0262955	3781.47	3607.88	61.5302	1707
FBgn0051184	493.447	320.239	98.6283	242.867
FBgn0005633	1128	954.41	0	0
FBgn0262855	665	491.696	0	0
FBgn0027553	2226	2052.41	19.3894	306
FBgn0038700	1577.5	1403.91	0	0
FBgn0020305	1185	1011.41	50.0184	389
FBgn0283432	2188	2014.41	0.535424	8.294
FBgn0053872	595	421.748	0.110863	0.36
FBgn0027616	2754.12	2580.53	69.0933	1371
FBgn0036367	918	744.592	0.174658	1
FBgn0037794	2006	1832.41	10.7877	152
FBgn0052024	743	569.667	2.05461	9
FBgn0033027	751.755	578.419	3.8222	17
FBgn0032740	612.75	439.481	0	0
FBgn0261397	6199.59	6026	29.0111	1344.27
FBgn0031104	591	417.75	0.311308	1
FBgn0264326	6849	6675.41	30.1578	1548
FBgn0262150	1308.5	1134.91	0	0
FBgn0039670	770	596.655	0	0
FBgn0031001	3864.46	3690.87	0.211412	6
FBgn0262845	370	196.899	0	0
FBgn0037553	2015.2	1841.61	10.0276	142
FBgn0039310	1345	1171.41	0	0
FBgn0031520	1836.5	1662.91	0	0
FBgn0013674	1536	1362.41	256.679	2689
FBgn0263027	1272	1098.41	0.861135	7.273
FBgn0037672	1411.69	1238.1	12.2896	117
FBgn0260446	5282	5108.41	0	0
FBgn0030554	1718.34	1544.75	17.0901	203
FBgn0015376	3236	3062.41	8.79051	207
FBgn0040252	1832.66	1659.07	1.72451	22
FBgn0032819	1921	1747.41	16.15	217
FBgn0005558	3125.07	2951.48	0.925309	21
FBgn0040099	1079.94	906.353	31.7302	221.138
FBgn0263667	4605.54	4431.95	15.7575	537
FBgn0051950	485.229	312.029	40.4282	97
FBgn0034618	4987.23	4813.64	40.3196	1492.39
FBgn0035721	872.441	699.058	24.2705	130.462
FBgn0265266	467	293.814	0	0
FBgn0001323	3876.44	3702.85	0.037298	1.062
FBgn0085191	1705	1531.41	0.084921	1
FBgn0270925	3929.58	3755.99	0.069249	2
FBgn0034407	449	275.822	13.2019	28
FBgn0010422	1405.89	1232.3	69.3113	656.769
FBgn0033347	1371.21	1197.62	0.977307	9
FBgn0038186	688	514.69	0	0
FBgn0011701	2996	2822.41	0.277052	6.013
FBgn0260817	2221	2047.41	19.0984	300.674
FBgn0260861	765	591.656	31.8717	145
FBgn0031424	5688	5514.41	0	0
FBgn0033846	3460.25	3286.66	16.421	415
FBgn0264922	689.929	516.618	709.127	2817
FBgn0262806	219	46.233	0	0
FBgn0032967	2031	1857.41	2.24052	32
FBgn0052655	1250	1076.41	0.724904	6
FBgn0032085	1456.78	1283.19	0.810783	8
FBgn0038057	1639.43	1465.84	8.16221	92
FBgn0038273	1603	1429.41	0.963905	10.595
FBgn0027525	1665.98	1492.39	175.939	2019
FBgn0015372	1648	1474.41	24.7004	280.037
FBgn0027569	2535.55	2361.96	71.798	1304
FBgn0038380	1478	1304.41	0	0
FBgn0034548	1604	1430.41	0	0
FBgn0033590	484	310.799	0	0
FBgn0033274	739	565.67	11.2652	49
FBgn0030051	1567.45	1393.86	4.10525	44
FBgn0043025	1808.15	1634.56	2.96737	37.297
FBgn0029945	2047	1873.41	0.555412	8.001
FBgn0261858	386	212.886	1.22177	2
FBgn0036905	1409	1235.41	0.52634	5
FBgn0044871	894	720.598	41.3285	229
FBgn0032635	1683	1509.41	48.7148	565.407
FBgn0264695	6817.37	6643.78	0.313192	16.004
FBgn0032625	822	648.632	0	0
FBgn0038348	3950	3776.41	2.78941	81
FBgn0013762	1604	1430.41	22.2747	245
FBgn0038567	1468	1294.41	0	0
FBgn0037399	1194	1020.41	0	0
FBgn0031048	1679	1505.41	71.3563	826
FBgn0037387	1873.83	1700.24	0.764885	10
FBgn0037419	1755	1581.41	0	0
FBgn0259140	11198	11024.4	0.070779	6
FBgn0262882	482	308.802	0	0
FBgn0033806	2905.61	2732.02	8.2351	173
FBgn0037020	1249	1075.41	30.958	256
FBgn0026479	2718.6	2545.01	79.7512	1560.7
FBgn0032883	3031.05	2857.46	22.1497	486.676
FBgn0031775	870	696.604	1.49352	8
FBgn0032244	1134	960.41	22.8843	169
FBgn0259741	851	677.614	6.73912	35.114
FBgn0014380	1042.75	869.163	124.339	831
FBgn0283682	4662.4	4488.81	64.413	2223.3
FBgn0262685	1762	1588.41	0.170559	2.083
FBgn0259729	1177	1003.41	0	0
FBgn0052201	1773	1599.41	0	0
FBgn0031544	1687.1	1513.51	88.933	1035
FBgn0034998	1073.25	899.807	0.289059	2
FBgn0039050	2477.45	2303.86	0.265988	4.712
FBgn0029834	8288.98	8115.39	0.272425	17
FBgn0038234	734	560.672	28.2981	122
FBgn0260646	270	96.956	0	0
FBgn0035666	833	659.628	0	0
FBgn0262480	490.5	317.295	0	0
FBgn0038797	1359.5	1185.91	0	0
FBgn0036437	964	790.571	0	0
FBgn0054010	876	702.601	0.370193	2
FBgn0031747	1371.17	1197.58	0.977337	9
FBgn0028863	5884.38	5710.79	3.21092	141.001
FBgn0034737	765	591.656	0	0
FBgn0051053	818	644.637	1.41218	7
FBgn0040682	1305.37	1131.82	0.344706	3
FBgn0033818	2218.5	2044.91	0	0
FBgn0035896	1365.4	1191.81	25.9704	238
FBgn0085478	4339.87	4166.28	49.8928	1598.38
FBgn0036514	2515	2341.41	19.1623	345
FBgn0032130	2280.76	2107.17	14.6887	238
FBgn0052436	5407	5233.41	9.02046	363
FBgn0051482	792	618.649	0	0
FBgn0053317	351	177.909	7.31268	10.004
FBgn0039633	10652.1	10478.5	31.193	2513.34
FBgn0024811	1176.6	1003.01	17.5039	134.999
FBgn0024194	1673	1499.41	34.0863	393
FBgn0052425	2094.79	1921.2	44.1268	651.88
FBgn0050272	1699	1525.41	0	0
FBgn0033754	711	537.683	3.38617	14
FBgn0002622	857.894	684.503	6459.1	33997
FBgn0085465	853	679.613	1.72222	9
FBgn0265174	1796.7	1623.11	36.0556	450
FBgn0038679	6526	6352.41	1.5559	76
FBgn0003011	2158	1984.41	0.262141	4
FBgn0036227	2329	2155.41	0	0
FBgn0014857	775.352	602.006	255.16	1181.15
FBgn0051719	2955.18	2781.59	0.981823	21
FBgn0053477	597	423.748	0	0
FBgn0040842	445	271.824	0.478431	1
FBgn0038168	3247.88	3074.29	21.6587	512
FBgn0261847	383.5	210.376	0	0
FBgn0036354	1638.42	1464.83	65.698	740
FBgn0058068	414	240.854	8.1994	15.185
FBgn0052533	3539.12	3365.53	5.68029	147
FBgn0039816	1799.5	1625.91	0	0
FBgn0260764	482	308.802	1.26342	3
FBgn0263773	1275.5	1101.93	14.2168	120.462
FBgn0262699	2600.97	2427.38	21.8054	407
FBgn0053798	537	363.767	0	0
FBgn0267903	309	135.928	0	0
FBgn0037770	2896.33	2722.74	27.8464	583
FBgn0036698	1418	1244.41	0.522533	5
FBgn0038250	1185	1011.41	22.2447	173
FBgn0051415	720	546.677	1.18945	5
FBgn0035586	1850.23	1676.64	43.1559	556.384
FBgn0032549	961.5	788.073	0	0
FBgn0085253	473	299.81	0	0
FBgn0029161	1203.17	1029.58	156.067	1235.56
FBgn0037812	660	486.696	5.16081	19.314
FBgn0052495	1922.88	1749.3	110.326	1484
FBgn0262962	618.732	445.468	4.08713	14
FBgn0033913	3465.69	3292.1	91.9638	2328
FBgn0044452	6261.7	6088.11	32.234	1509
FBgn0010078	542	368.766	7351.54	20846
FBgn0265192	1687.57	1513.98	21.9506	255.541
FBgn0051040	2340	2166.41	22.0309	367
FBgn0025866	3679.6	3506.01	34.4879	929.764
FBgn0040060	904	730.596	0.178004	1
FBgn0037899	773	599.655	368.034	1697
FBgn0052304	733	559.673	0	0
FBgn0050441	406	232.862	0.588764	1.054
FBgn0029867	2134	1960.41	71.3805	1076.02
FBgn0034299	898.548	725.145	24.3905	136
FBgn0035213	2632.92	2459.33	32.997	624
FBgn0023540	1692.49	1518.9	11.3019	132
FBgn0024326	2595.81	2422.22	45.368	845
FBgn0031322	1831.34	1657.75	10.7475	137
FBgn0038432	1838	1664.41	14.9238	191
FBgn0037363	6287.58	6113.99	21.6795	1019.22
FBgn0036332	2215	2041.41	16.882	265
FBgn0262812	608	434.744	0	0
FBgn0036497	1007	833.41	0	0
FBgn0032228	1405	1231.41	27.9866	265
FBgn0038865	1855	1681.41	9.35877	121
FBgn0035483	1306.86	1133.27	20.6789	180.201
FBgn0030578	1210	1036.41	0	0
FBgn0034179	1742.49	1568.9	52.968	639
FBgn0034768	689	515.69	0	0
FBgn0021764	8954.84	8781.25	7.3154	493.956
FBgn0053217	2227	2053.41	4.20231	66.352
FBgn0029994	1404	1230.41	1.58543	15
FBgn0051777	383	209.89	131.357	212
FBgn0033628	2286	2112.41	0.061564	1
FBgn0030234	1181.78	1008.19	13.9311	108
FBgn0035150	3244	3070.41	95.9354	2265
FBgn0262486	771	597.655	0	0
FBgn0039413	1210	1036.41	0.250961	2
FBgn0004370	7548.98	7375.39	27.6307	1567
FBgn0039149	531.834	358.606	17.0446	47
FBgn0030348	1491	1317.41	0.893085	9.047
FBgn0031707	1213	1039.41	0.500473	4
FBgn0010397	2402.27	2228.68	30.1683	517
FBgn0037824	487	313.798	3.72992	9
FBgn0029879	2229.11	2055.52	0.885755	14
FBgn0039116	1004.76	831.177	33.7952	215.993
FBgn0035691	2247	2073.41	1.94439	31
FBgn0036170	3499.93	3326.34	0.090685	2.32
FBgn0033774	1464	1290.41	0.302344	3
FBgn0250821	1019.18	845.644	6.45905	42
FBgn0261293	615	441.739	0	0
FBgn0038772	1419	1245.41	19.8403	190
FBgn0035593	1428.57	1254.98	39.9997	386
FBgn0036986	1543	1369.41	0.094967	1
FBgn0039916	2929.68	2756.09	0.377488	8
FBgn0067779	3762.97	3589.38	11.268	311
FBgn0085351	1274	1100.41	2.60001	22
FBgn0261553	4960.86	4787.27	24.6935	909
FBgn0283652	987.214	813.762	7.67098	48
FBgn0036949	1483.82	1310.23	0.198514	2
FBgn0052213	526	352.774	0.018633	0.051
FBgn0028514	2832	2658.41	13.453	275
FBgn0002626	524.69	351.465	10214.8	27606
FBgn0020764	1842	1668.41	42.9493	551
FBgn0003751	882	708.6	2.93647	16
FBgn0013717	2503.83	2330.24	15.0685	270
FBgn0023175	976	802.559	160.26	989
FBgn0039677	1821.96	1648.37	0.078895	1
FBgn0010905	7593.66	7420.07	33.5349	1913.36
FBgn0039008	1306.4	1132.81	0.229603	2
FBgn0034716	3056	2882.41	0.045118	1
FBgn0041096	5831.33	5657.74	1.08034	47.001
FBgn0033183	2213.18	2039.59	60.5103	949
FBgn0034470	756.5	583.171	0	0
FBgn0004435	2625.07	2451.48	36.9703	696.905
FBgn0262541	554	380.763	0.341549	1
FBgn0039522	1347	1173.41	0	0
FBgn0259482	912	738.592	15.8469	90
FBgn0038400	1008.61	835.15	219.064	1406.78
FBgn0029754	1883	1709.41	0.781859	10.277
FBgn0030360	1607.09	1433.5	1.81443	20
FBgn0040347	2155	1981.41	4.7398	72.215
FBgn0259739	1142	968.41	2.01437	15
FBgn0031282	1072.47	898.883	12.9642	89.607
FBgn0031628	1454.44	1280.85	7.51345	74
FBgn0033942	651	477.698	0.816723	3
FBgn0019982	1000.8	827.31	69.4747	441.964
FBgn0033403	8117	7943.41	0.132723	8.107
FBgn0267515	704	530.686	515.3	2102.76
FBgn0030573	864	690.605	3.95454	21
FBgn0038771	1006.18	832.595	199.776	1279
FBgn0035087	2314.17	2140.58	157.657	2595
FBgn0038878	899.701	726.255	0.716272	4
FBgn0086898	3288.44	3114.85	0.793274	19
FBgn0031403	693	519.69	20.7702	83
FBgn0031473	2238.33	2064.74	0.251942	4
FBgn0031265	2310	2136.41	21.0011	345
FBgn0050464	1785	1611.41	0	0
FBgn0020906	866	692.605	0	0
FBgn0034724	1154.85	981.256	1.32533	10
FBgn0036462	1137	963.41	60.7447	450
FBgn0031159	3798	3624.41	7.49922	209
FBgn0259194	1836	1662.41	0.078229	1
FBgn0041236	1173	999.41	0	0
FBgn0031636	2216.7	2043.11	0.000364	0.006
FBgn0262877	396.296	223.179	0.58271	1
FBgn0265632	500	326.786	0.795927	2
FBgn0031763	832	658.628	0	0
FBgn0038892	1139	965.41	0	0
FBgn0035078	2769	2595.41	0.977035	19.499
FBgn0038388	1647.82	1474.23	27.8759	316
FBgn0037446	1429.16	1255.57	64.1146	618.999
FBgn0035089	552.008	378.77	2.40342	7
FBgn0036228	962	788.573	0	0
FBgn0027093	2135	1961.41	51.1203	771
FBgn0030385	1980	1806.41	0	0
FBgn0026175	629	455.717	65.6026	229.884
FBgn0033661	16988	16814.4	12.3905	1602
FBgn0052104	3768	3594.41	5.28241	146
FBgn0250842	949.473	776.056	0.335154	2
FBgn0012034	2673.79	2500.2	60.0809	1155.06
FBgn0011758	2721.5	2547.91	0.051041	1
FBgn0000047	1595	1421.41	1.86018	20.331
FBgn0032231	1255	1081.41	20.6845	172
FBgn0032585	1982	1808.41	0.071913	1
FBgn0085459	795	621.648	29.9156	143
FBgn0027619	1228.54	1054.95	147.067	1193
FBgn0032350	1284	1110.41	1.52253	13
FBgn0026395	1363	1189.41	0	0
FBgn0029868	719.983	546.662	196.274	825.041
FBgn0039602	4099.83	3926.24	10.7981	326
FBgn0036730	889.346	715.945	0.363293	2
FBgn0260775	841.17	667.799	7.17751	36.856
FBgn0040045	762	588.657	0.957845	4.336
FBgn0030562	1156	982.41	3.04468	23
FBgn0005771	2756.35	2582.76	0.453174	9
FBgn0030847	2563.74	2390.15	0.979387	18
FBgn0038881	4862.62	4689.03	23.63	852.001
FBgn0040649	332	158.918	1.63668	2
FBgn0038467	2341	2167.41	22.0207	367
FBgn0038205	2683	2509.41	0.155474	3
FBgn0024250	3194	3020.41	8.21184	190.721
FBgn0283658	2183.43	2009.84	38.7589	598.999
FBgn0259748	651	477.698	0	0
FBgn0030804	639	465.707	0	0
FBgn0032669	907.496	734.089	0.177157	1
FBgn0085788	789	615.65	0	0
FBgn0027790	1196	1022.41	0.254397	2
FBgn0027496	1105	931.41	104.021	745
FBgn0026417	1061.31	887.716	21.4545	146.449
FBgn0033277	1818	1644.41	1.02811	13
FBgn0032202	518.002	344.783	87.5083	232
FBgn0034114	2393	2219.41	14.5905	249
FBgn0001992	2036.41	1862.82	0.569054	8.151
FBgn0000449	1975	1801.41	0	0
FBgn0262846	720.839	547.514	52.0182	219
FBgn0034978	2911	2737.41	0	0
FBgn0028669	2935	2761.41	0	0
FBgn0025635	2227.78	2054.19	6.45754	102
FBgn0261363	2228	2054.41	29.2908	462.712
FBgn0010395	3099.21	2925.62	41.0342	923.119
FBgn0038285	756	582.663	0.223197	1
FBgn0039776	2248	2074.41	122.375	1952
FBgn0264817	3187	3013.41	0.381101	8.831
FBgn0054030	822	648.635	0	0
FBgn0036007	2725.34	2551.75	62.4827	1226
FBgn0038715	1698	1524.41	0.170622	2
FBgn0040068	3595.76	3422.17	34.4297	906
FBgn0034645	409.258	236.119	409.779	744
FBgn0029756	2612.68	2439.09	5.9187	111.006
FBgn0033873	1212.1	1038.51	0.375681	3
FBgn0034731	2974.59	2801	0.139836	3.012
FBgn0030983	634	460.711	0.282279	1
FBgn0030958	333	159.918	46.6363	57.347
FBgn0004888	1273.76	1100.17	233.105	1972
FBgn0030985	734	560.672	4.40709	19
FBgn0036709	1215	1041.41	0	0
FBgn0035515	1609.19	1435.6	17.3025	191
FBgn0005626	3304.37	3130.78	0.124616	3
FBgn0031117	880.191	706.791	65.1358	354
FBgn0027585	4628.48	4454.89	0.846581	29
FBgn0053912	498	324.787	0	0
FBgn0032337	1162.5	988.91	0	0
FBgn0011766	3480.63	3307.04	145.449	3698.65
FBgn0034292	854	680.612	0.191077	1
FBgn0036015	836	662.625	0	0
FBgn0038420	1044.36	870.826	1.34406	9
FBgn0052832	723.5	550.175	0	0
FBgn0004811	1464.07	1290.48	54.5197	541
FBgn0086906	18419.9	18246.3	9.15162	1284
FBgn0085307	344	170.912	3.04364	4
FBgn0035208	950.845	777.419	4.34936	26
FBgn0035020	720.243	546.92	36.8566	155
FBgn0030628	2315	2141.41	24.8388	409
FBgn0260388	2074.64	1901.05	55.0656	804.945
FBgn0031478	1785	1611.41	24.1308	299
FBgn0031830	572.729	399.485	288.104	885
FBgn0053966	1163	989.41	0	0
FBgn0037540	2649	2475.41	4.86064	92.52
FBgn0027794	3382	3208.41	25.5768	631
FBgn0051406	823	649.559	0	0
FBgn0027544	2506.24	2332.65	0.390261	7
FBgn0260936	4286.3	4112.71	56.9498	1801
FBgn0260779	1661	1487.41	23.4321	268
FBgn0015582	1681	1507.41	21.1019	244.594
FBgn0085384	5433.34	5259.75	1.11264	45
FBgn0052473	3037.18	2863.59	17.7117	390
FBgn0004428	580	406.755	0	0
FBgn0025455	4757.19	4583.6	62.3613	2197.93
FBgn0034380	2418	2244.41	9.85777	170.127
FBgn0053804	1023	849.41	1.0211	6.669
FBgn0029950	2240.01	2066.42	0.321706	5.111
FBgn0030362	1099.86	926.268	623.016	4437.41
FBgn0039787	2176	2002.41	0	0
FBgn0086365	2333.36	2159.77	132.997	2208.73
FBgn0264897	538	364.767	0	0
FBgn0037329	1600.34	1426.75	37.7294	413.925
FBgn0032728	2859	2685.41	5.90822	122
FBgn0265256	712	538.682	0	0
FBgn0261634	373	199.898	1.95173	3
FBgn0053703	546	372.766	0	0
FBgn0052206	7272	7098.41	0.622909	34
FBgn0020299	4251.16	4077.57	0.095681	2.999
FBgn0052438	3276.88	3103.29	23.5935	563
FBgn0058178	2773.48	2599.89	5.60108	111.975
FBgn0033723	751	577.664	0	0
FBgn0032860	559	385.757	0	0
FBgn0050338	1039	865.41	4.59633	30.586
FBgn0261648	6116	5942.41	0.131321	6.001
FBgn0037689	2767	2593.41	55.2541	1101.87
FBgn0025115	542	368.769	0	0
FBgn0029657	2374.06	2200.47	0.484923	8.205
FBgn0035710	3167.38	2993.79	0.955672	22
FBgn0270924	2976	2802.41	64.5973	1392
FBgn0030329	1763	1589.41	49.9105	609.989
FBgn0027356	2968.18	2794.59	18.3817	394.999
FBgn0030400	3939.08	3765.49	36.6743	1061.88
FBgn0085248	1111	937.41	0.01537	0.111
FBgn0040232	6943.04	6769.45	29.7728	1549.76
FBgn0260987	2309.28	2135.69	25.6361	421
FBgn0036353	1624.03	1450.44	30.3953	339
FBgn0001170	1662	1488.41	0.174749	2
FBgn0039309	2163	1989.41	0	0
FBgn0086679	2867.62	2694.03	25.5847	530
FBgn0262808	701	527.689	0.24645	1
FBgn0036577	1500	1326.41	0.196092	2
FBgn0038548	1613	1439.41	8.44727	93.496
FBgn0027082	1510.89	1337.3	14.7816	152
FBgn0030038	1963.18	1789.59	110.216	1516.68
FBgn0015754	1874.95	1701.36	95.9298	1255
FBgn0011278	2277	2103.41	0	0
FBgn0033888	1325.58	1151.99	0.451562	4
FBgn0039193	660	486.696	0	0
FBgn0033168	574	400.756	0	0
FBgn0265784	2241.8	2068.21	62.5103	994.12
FBgn0037675	592	418.749	0	0
FBgn0037609	1021	847.41	69.9807	456
FBgn0037709	1750	1576.41	14.3545	174
FBgn0261633	325	151.921	1.71206	2
FBgn0040353	1106	932.41	0	0
FBgn0284084	2919	2745.41	0	0
FBgn0031619	1223.88	1050.29	0.123823	1
FBgn0032853	1036	862.41	0	0
FBgn0032135	2336.81	2163.22	7.87549	131
FBgn0020493	3670.64	3497.05	6.24762	168
FBgn0040551	424.495	251.34	10.8659	21
FBgn0039761	607	433.744	0	0
FBgn0033542	2003	1829.41	0	0
FBgn0264855	4056.34	3882.75	47.1596	1408
FBgn0036178	312	138.926	0.936105	1
FBgn0261832	822	648.629	0	0
FBgn0030936	1372	1198.41	0.54259	5
FBgn0034085	4589	4415.41	0.08836	3
FBgn0033969	2059	1885.41	0	0
FBgn0033389	1918	1744.41	1.62042	21.735
FBgn0054015	594	420.748	11.1272	36
FBgn0052274	210	38.189	0	0
FBgn0031907	1218.76	1045.17	0.497712	4
FBgn0035685	595	421.748	0.308357	1
FBgn0034439	3063.03	2889.44	0.270051	6
FBgn0024191	2647.9	2474.31	10.3017	196
FBgn0040389	625.571	452.293	72.7457	253
FBgn0051102	1749.98	1576.39	0.082498	1
FBgn0038337	2153	1979.41	0.131402	2
FBgn0051720	2833.38	2659.79	3.76487	77
FBgn0037537	1309	1135.41	64.8248	565.961
FBgn0039754	2220.84	2047.25	0.224321	3.531
FBgn0040553	447	273.823	0	0
FBgn0263239	3526	3352.41	0.310342	8
FBgn0030538	1084	910.41	0	0
FBgn0052644	2012	1838.41	0	0
FBgn0034688	1532.84	1359.25	19.0397	199
FBgn0003744	2340.81	2167.22	36.3044	605
FBgn0038859	591	417.75	0.006995	0.022
FBgn0031023	7622.76	7449.17	36.1557	2070.99
FBgn0037280	1228	1054.41	0	0
FBgn0260398	1914.65	1741.06	24.4643	327.521
FBgn0051703	1727	1553.41	0	0
FBgn0035414	1870	1696.41	8.89271	116
FBgn0025626	2664	2490.41	73.0034	1398
FBgn0035725	839	665.621	33.9961	174
FBgn0036345	699	525.689	0	0
FBgn0035558	2692.61	2519.02	175.17	3393
FBgn0029771	1245.88	1072.29	47.1803	389.013
FBgn0039260	3310	3136.41	29.9372	722
FBgn0266526	5144.52	4970.93	120.731	4614.76
FBgn0050487	728	554.675	0.23446	1
FBgn0283440	3313.84	3140.25	0.027041	0.653
FBgn0267592	4002	3828.41	0	0
FBgn0031517	1646	1472.41	0.618267	7
FBgn0069938	957	783.578	0	0
FBgn0037917	2056.56	1882.97	25.7616	373
FBgn0000351	1625.07	1451.48	2.69283	30.055
FBgn0053245	607	433.744	0	0
FBgn0035083	919.669	746.259	241.71	1387
FBgn0032873	2241.56	2067.97	27.1856	432.29
FBgn0026620	2872.55	2698.96	101.844	2113.62
FBgn0062413	1629.43	1455.84	54.9373	615
FBgn0045498	1163	989.41	0	0
FBgn0014092	1063	889.41	26.6562	182.303
FBgn0036659	2005	1831.41	0.07101	1
FBgn0038890	3787.55	3613.96	45.5213	1265
FBgn0000455	1755.28	1581.69	32.7241	398
FBgn0086694	3676.3	3502.71	36.9425	995
FBgn0035471	1105	931.41	141.72	1015
FBgn0083962	5809.94	5636.35	59.5059	2579
FBgn0035855	1340	1166.41	0.891961	8
FBgn0039538	976	802.559	14.9079	92
FBgn0028852	1560	1386.41	0	0
FBgn0039449	2101	1927.41	15.0466	223
FBgn0266756	7371.61	7198.02	1.17438	65
FBgn0260755	1251	1077.41	33.9182	281
FBgn0040373	1702.41	1528.82	5.86948	69
FBgn0036612	3662	3488.41	0.186456	5.001
FBgn0034776	1268	1094.41	0	0
FBgn0084017	1058	884.41	0.830456	5.648
FBgn0051457	1342	1168.41	12.4661	112
FBgn0036638	828	654.629	0	0
FBgn0086356	2353	2179.41	92.6701	1553
FBgn0053774	310	136.927	120.436	126.805
FBgn0261396	1692.95	1519.36	144.826	1692
FBgn0033540	2538	2364.41	14.5207	264
FBgn0036499	620	446.735	0	0
FBgn0260643	674	500.695	0	0
FBgn0032266	2144	1970.41	0	0
FBgn0262983	428.149	255.011	8.15959	16
FBgn0264006	8695.63	8522.04	0.900767	59.027
FBgn0034919	774	600.654	28.3631	131
FBgn0024558	1128	954.41	92.6576	680
FBgn0031313	2019.89	1846.3	60.9285	865
FBgn0033728	1186	1012.41	0.128455	1
FBgn0052939	1264	1090.41	17.1268	143.601
FBgn0001319	3513.97	3340.38	0.116797	3.001
FBgn0267417	660	486.696	0	0
FBgn0085387	8877.62	8704.03	0.15475	10.358
FBgn0034392	1827.82	1654.23	64.3867	819
FBgn0030658	1653	1479.41	71.995	819
FBgn0085370	5601.81	5428.22	60.2366	2514.26
FBgn0023495	1434	1260.41	0.82544	8
FBgn0039448	893	719.598	0	0
FBgn0032726	1316.2	1142.61	2.95926	25.999
FBgn0052756	1920.78	1747.19	6.32304	84.949
FBgn0266421	548.223	374.985	126.239	364
FBgn0039783	1782	1608.41	0	0
FBgn0030386	896	722.598	0	0
FBgn0035197	3072.07	2898.48	0.030631	0.683
FBgn0039024	2213	2039.41	3.44347	54
FBgn0031773	2285	2111.41	8.26182	134.135
FBgn0031279	3091	2917.41	0	0
FBgn0037130	3390.75	3217.16	14.5719	360.48
FBgn0035986	2955.38	2781.79	29.7384	636.114
FBgn0037332	3907.56	3733.97	9.95132	285.723
FBgn0052141	913	739.592	0.351678	2
FBgn0031359	1986.68	1813.09	23.6702	330
FBgn0024222	2488	2314.41	21.2964	379
FBgn0033605	548	374.765	12.8395	37
FBgn0052670	878	704.601	0	0
FBgn0030096	1853	1679.41	28.7383	371.117
FBgn0031051	5248.32	5074.73	40.4647	1579
FBgn0050404	1646.81	1473.22	39.0177	442
FBgn0032654	636	462.709	0	0
FBgn0038161	576	402.756	0	0
FBgn0260793	6337.36	6163.77	0.632967	30
FBgn0266432	2660.5	2486.91	0	0
FBgn0036394	749	575.665	0	0
FBgn0003357	1038.5	865.017	0	0
FBgn0085339	3227.94	3054.42	49.2597	1156.94
FBgn0015574	1836	1662.41	0.078229	1
FBgn0052057	3531	3357.41	0.038735	1
FBgn0085300	441	267.826	0	0
FBgn0023388	4034.39	3860.8	35.1329	1043
FBgn0034942	917	743.592	0	0
FBgn0002633	982	808.553	0	0
FBgn0051646	2881	2707.41	0	0
FBgn0030456	2256	2082.41	36.3466	582
FBgn0033834	4681	4507.41	0.028867	1.001
FBgn0032881	1277.4	1103.81	19.4401	165
FBgn0030274	2316.73	2143.14	24.576	405.001
FBgn0037472	1532	1358.41	20.1222	210.184
FBgn0259949	322	148.922	0	0
FBgn0033429	498.292	325.083	22.0027	55
